Date,Time,Nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status2
2019-03-13,08:00:00,10.76509,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,09:00:00,7.26265,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,10:00:00,9.74371,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,11:00:00,5.29876,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,12:00:00,3.78594,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,13:00:00,3.03855,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,14:00:00,3.53072,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,15:00:00,3.25948,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,16:00:00,6.21003,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,17:00:00,10.10443,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,18:00:00,11.28467,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,19:00:00,10.69111,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-13,20:00:00,11.1816,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,13:00:00,5.12021,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,14:00:00,4.31567,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,15:00:00,5.21478,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,16:00:00,6.26062,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,17:00:00,4.13807,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,18:00:00,5.88092,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,19:00:00,5.87018,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,20:00:00,12.04585,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,21:00:00,14.84132,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,22:00:00,15.56153,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,23:00:00,21.49219,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-15,1900-01-01 00:00:00,20.04488,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,01:00:00,12.57387,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,02:00:00,17.26224,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,03:00:00,13.59621,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,04:00:00,10.90714,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,05:00:00,8.32036,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,06:00:00,6.14044,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,07:00:00,11.99833,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,08:00:00,21.98876,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,09:00:00,12.15732,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,10:00:00,11.3992,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,11:00:00,12.66247,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,12:00:00,9.05137,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,13:00:00,6.522,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,14:00:00,6.08705,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,15:00:00,6.51683,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,16:00:00,6.24511,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,17:00:00,6.17701,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,18:00:00,10.33721,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,19:00:00,6.5783,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,20:00:00,6.50403,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,21:00:00,7.15808,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,22:00:00,6.16218,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,23:00:00,8.43458,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-16,1900-01-01 00:00:00,6.27343,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,01:00:00,4.59268,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,02:00:00,0.65215,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,03:00:00,3.46008,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,04:00:00,2.25859,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,05:00:00,2.59706,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,06:00:00,2.01571,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,07:00:00,4.04142,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,08:00:00,3.0477,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,09:00:00,3.33266,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,10:00:00,3.97731,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,11:00:00,5.33881,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,12:00:00,3.96387,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,13:00:00,6.7282,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,14:00:00,3.81847,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,15:00:00,3.10083,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,16:00:00,4.51751,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,17:00:00,4.55566,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,18:00:00,9.4469,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,19:00:00,6.08699,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,20:00:00,15.54094,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,21:00:00,13.6619,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,22:00:00,8.25599,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,23:00:00,14.08202,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-17,1900-01-01 00:00:00,15.63993,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,01:00:00,12.31327,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,02:00:00,6.96314,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,03:00:00,7.86706,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,04:00:00,11.67386,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,05:00:00,8.86446,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,06:00:00,8.84152,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,07:00:00,25.71619,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,08:00:00,44.96446,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,09:00:00,37.06275,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,10:00:00,14.80103,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,11:00:00,10.5832,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,12:00:00,10.12903,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,13:00:00,8.58628,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,14:00:00,8.05276,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,15:00:00,12.71181,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,16:00:00,12.85641,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,17:00:00,17.12128,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,18:00:00,29.88968,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,19:00:00,48.63781,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,20:00:00,50.89789,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,21:00:00,28.80956,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,22:00:00,28.23358,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,23:00:00,32.11312,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-18,1900-01-01 00:00:00,26.47505,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,01:00:00,21.89858,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,02:00:00,18.62179,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,03:00:00,19.34428,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,04:00:00,15.45568,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,05:00:00,18.33165,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,06:00:00,22.98068,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,07:00:00,34.20539,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,08:00:00,39.95999,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,09:00:00,40.1727,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,10:00:00,38.55624,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,11:00:00,33.49383,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,12:00:00,25.57522,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,13:00:00,26.56849,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,14:00:00,25.87302,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,15:00:00,17.22499,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,16:00:00,18.75578,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,17:00:00,20.30494,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,18:00:00,22.51533,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,19:00:00,22.39074,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,20:00:00,19.45883,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,21:00:00,19.0751,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,22:00:00,18.43091,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,23:00:00,19.44936,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-19,1900-01-01 00:00:00,15.40825,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,01:00:00,14.05914,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,02:00:00,12.41557,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,03:00:00,5.1388,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,04:00:00,7.94382,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,05:00:00,7.92432,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,06:00:00,24.58139,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,07:00:00,40.82743,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,08:00:00,24.65118,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,09:00:00,12.30932,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,10:00:00,9.74545,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,11:00:00,10.73096,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,12:00:00,12.28607,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,13:00:00,10.53548,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,14:00:00,11.62923,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,15:00:00,15.03982,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,16:00:00,15.83002,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,17:00:00,26.17649,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,18:00:00,25.78024,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,19:00:00,36.10658,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,20:00:00,41.00503,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,21:00:00,29.11847,V ugm-3,10.4,V ugm-3 (TEOM FDMS)
2019-03-20,22:00:00,27.54634,V ugm-3,20.7,V ugm-3 (TEOM FDMS)
2019-03-20,23:00:00,37.3076,V ugm-3,6.6,V ugm-3 (TEOM FDMS)
2019-03-20,1900-01-01 00:00:00,21.82337,V ugm-3,8.0,V ugm-3 (TEOM FDMS)
2019-03-21,01:00:00,19.04502,V ugm-3,12.8,V ugm-3 (TEOM FDMS)
2019-03-21,02:00:00,17.1404,V ugm-3,9.8,V ugm-3 (TEOM FDMS)
2019-03-21,03:00:00,15.56006,V ugm-3,13.0,V ugm-3 (TEOM FDMS)
2019-03-21,04:00:00,11.16349,V ugm-3,7.1,V ugm-3 (TEOM FDMS)
2019-03-21,05:00:00,8.20353,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,06:00:00,11.29113,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,07:00:00,19.384,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,08:00:00,27.84059,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,09:00:00,24.91556,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,10:00:00,11.87795,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,11:00:00,9.09735,V ugm-3,11.8,V ugm-3 (TEOM FDMS)
2019-03-21,12:00:00,8.72729,V ugm-3,13.2,V ugm-3 (TEOM FDMS)
2019-03-21,13:00:00,15.49828,V ugm-3,15.4,V ugm-3 (TEOM FDMS)
2019-03-21,14:00:00,7.53747,V ugm-3,15.8,V ugm-3 (TEOM FDMS)
2019-03-21,15:00:00,7.53747,V ugm-3,19.2,V ugm-3 (TEOM FDMS)
2019-03-21,16:00:00,12.44862,V ugm-3,15.6,V ugm-3 (TEOM FDMS)
2019-03-21,17:00:00,20.84669,V ugm-3,19.1,V ugm-3 (TEOM FDMS)
2019-03-21,18:00:00,25.08887,V ugm-3,21.9,V ugm-3 (TEOM FDMS)
2019-03-21,19:00:00,40.08911,V ugm-3,19.4,V ugm-3 (TEOM FDMS)
2019-03-21,20:00:00,49.67334,V ugm-3,30.2,V ugm-3 (TEOM FDMS)
2019-03-21,21:00:00,60.48151,V ugm-3,36.5,V ugm-3 (TEOM FDMS)
2019-03-21,22:00:00,64.15841,V ugm-3,35.0,V ugm-3 (TEOM FDMS)
2019-03-21,23:00:00,51.56785,V ugm-3,34.7,V ugm-3 (TEOM FDMS)
2019-03-21,1900-01-01 00:00:00,39.18856,V ugm-3,36.5,V ugm-3 (TEOM FDMS)
2019-03-22,01:00:00,38.58602,V ugm-3,27.7,V ugm-3 (TEOM FDMS)
2019-03-22,02:00:00,38.58602,V ugm-3,31.0,V ugm-3 (TEOM FDMS)
2019-03-22,03:00:00,38.58602,V ugm-3,21.7,V ugm-3 (TEOM FDMS)
2019-03-22,04:00:00,38.58602,V ugm-3,25.6,V ugm-3 (TEOM FDMS)
2019-03-22,05:00:00,38.58602,V ugm-3,20.8,V ugm-3 (TEOM FDMS)
2019-03-22,06:00:00,15.55639,V ugm-3,22.0,V ugm-3 (TEOM FDMS)
2019-03-22,07:00:00,19.82005,V ugm-3,20.7,V ugm-3 (TEOM FDMS)
2019-03-22,08:00:00,28.95659,V ugm-3,21.9,V ugm-3 (TEOM FDMS)
2019-03-22,09:00:00,26.55422,V ugm-3,25.2,V ugm-3 (TEOM FDMS)
2019-03-22,10:00:00,27.52876,V ugm-3,20.9,V ugm-3 (TEOM FDMS)
2019-03-22,11:00:00,21.60054,V ugm-3,19.2,V ugm-3 (TEOM FDMS)
2019-03-22,12:00:00,20.76061,V ugm-3,11.6,V ugm-3 (TEOM FDMS)
2019-03-22,13:00:00,17.36219,V ugm-3,15.0,V ugm-3 (TEOM FDMS)
2019-03-22,14:00:00,15.4288,V ugm-3,11.4,V ugm-3 (TEOM FDMS)
2019-03-22,15:00:00,22.33477,V ugm-3,15.2,V ugm-3 (TEOM FDMS)
2019-03-22,16:00:00,26.33424,V ugm-3,15.0,V ugm-3 (TEOM FDMS)
2019-03-22,17:00:00,27.07638,V ugm-3,15.9,V ugm-3 (TEOM FDMS)
2019-03-22,18:00:00,26.54345,V ugm-3,8.1,V ugm-3 (TEOM FDMS)
2019-03-22,19:00:00,37.23862,V ugm-3,12.5,V ugm-3 (TEOM FDMS)
2019-03-22,20:00:00,28.65386,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-22,21:00:00,28.01128,V ugm-3,9.1,V ugm-3 (TEOM FDMS)
2019-03-22,22:00:00,22.01312,V ugm-3,6.8,V ugm-3 (TEOM FDMS)
2019-03-22,23:00:00,11.38267,V ugm-3,10.1,V ugm-3 (TEOM FDMS)
2019-03-22,1900-01-01 00:00:00,11.03616,V ugm-3,15.6,V ugm-3 (TEOM FDMS)
2019-03-23,01:00:00,10.83659,V ugm-3,10.3,V ugm-3 (TEOM FDMS)
2019-03-23,02:00:00,12.74872,V ugm-3,10.2,V ugm-3 (TEOM FDMS)
2019-03-23,03:00:00,6.0977,V ugm-3,13.1,V ugm-3 (TEOM FDMS)
2019-03-23,04:00:00,9.5145,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,05:00:00,3.60577,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,06:00:00,12.31023,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,07:00:00,21.92663,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,08:00:00,32.50956,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,09:00:00,21.65774,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,10:00:00,24.32376,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,11:00:00,17.82943,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,12:00:00,7.64336,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,13:00:00,13.71265,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,14:00:00,12.33691,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,15:00:00,11.24061,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,16:00:00,15.42025,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,17:00:00,16.8659,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,18:00:00,23.85291,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,19:00:00,55.59222,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,20:00:00,41.10374,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,21:00:00,35.08817,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,22:00:00,38.11983,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,23:00:00,36.85646,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-23,1900-01-01 00:00:00,25.86583,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,01:00:00,17.96245,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,02:00:00,14.07398,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,03:00:00,10.20406,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,04:00:00,12.14778,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,05:00:00,15.53597,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,06:00:00,20.56678,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,07:00:00,28.64705,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,08:00:00,22.73533,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,09:00:00,14.38282,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,10:00:00,15.0556,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,11:00:00,11.42428,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,12:00:00,8.20625,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,13:00:00,5.84413,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,14:00:00,7.44787,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,15:00:00,6.09599,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,16:00:00,12.03922,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,17:00:00,9.09346,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,18:00:00,11.52157,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,19:00:00,10.94894,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,20:00:00,12.89067,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,21:00:00,13.82608,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,22:00:00,8.10151,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,23:00:00,8.23712,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-24,1900-01-01 00:00:00,7.26754,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,01:00:00,22.12275,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,02:00:00,10.20253,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,03:00:00,1.42444,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,04:00:00,2.62236,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,05:00:00,10.27635,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,06:00:00,4.59612,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,07:00:00,9.63573,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,08:00:00,12.6006,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,09:00:00,13.72579,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,10:00:00,14.23786,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,11:00:00,23.05566,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,12:00:00,26.43467,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,13:00:00,15.29114,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,14:00:00,16.55171,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,15:00:00,19.34239,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,16:00:00,17.03485,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,17:00:00,21.9997,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,18:00:00,58.46947,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,19:00:00,60.30341,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,20:00:00,58.62661,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,21:00:00,29.6273,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,22:00:00,31.00477,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,23:00:00,35.83482,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-25,1900-01-01 00:00:00,37.87836,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,01:00:00,29.978,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,02:00:00,13.8458,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,03:00:00,17.27905,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,04:00:00,9.19741,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,05:00:00,23.2153,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,06:00:00,29.39141,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,07:00:00,42.54655,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,08:00:00,55.55987,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,09:00:00,37.30481,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,10:00:00,27.07254,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,11:00:00,29.90653,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,12:00:00,13.01093,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,13:00:00,28.65098,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,14:00:00,14.06857,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,15:00:00,13.53161,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,16:00:00,15.38208,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,17:00:00,17.12463,V ugm-3,14.3,V ugm-3 (TEOM FDMS)
2019-03-26,18:00:00,19.26993,V ugm-3,9.5,V ugm-3 (TEOM FDMS)
2019-03-26,19:00:00,20.9822,V ugm-3,13.2,V ugm-3 (TEOM FDMS)
2019-03-26,20:00:00,32.92834,V ugm-3,16.4,V ugm-3 (TEOM FDMS)
2019-03-26,21:00:00,26.60611,V ugm-3,13.9,V ugm-3 (TEOM FDMS)
2019-03-26,22:00:00,20.89282,V ugm-3,15.5,V ugm-3 (TEOM FDMS)
2019-03-26,23:00:00,15.33418,V ugm-3,12.5,V ugm-3 (TEOM FDMS)
2019-03-26,1900-01-01 00:00:00,18.21795,V ugm-3,14.7,V ugm-3 (TEOM FDMS)
2019-03-27,01:00:00,7.33957,V ugm-3,14.7,V ugm-3 (TEOM FDMS)
2019-03-27,02:00:00,16.28586,V ugm-3,14.4,V ugm-3 (TEOM FDMS)
2019-03-27,03:00:00,8.97876,V ugm-3,16.0,V ugm-3 (TEOM FDMS)
2019-03-27,04:00:00,4.48664,V ugm-3,16.6,V ugm-3 (TEOM FDMS)
2019-03-27,05:00:00,9.44594,V ugm-3,16.6,V ugm-3 (TEOM FDMS)
2019-03-27,06:00:00,11.00356,V ugm-3,18.5,V ugm-3 (TEOM FDMS)
