Nitrogen dioxide,Status_V ugm-3,PM10 particulate matter (Hourly measured),Status2_V ugm-3 (INDIC.GRAV),Status2_V ugm-3 (TEOM FDMS),Status2_V ugm-3 (VCM)
32.12221,1,32.3,0,1,0
29.93242,1,34.9,0,1,0
28.85733,1,25.6,0,1,0
16.96571,1,18.0,0,1,0
15.18674,1,14.3,0,1,0
15.4807,1,16.7,0,1,0
18.80586,1,18.8,0,1,0
20.62094,1,17.6,0,1,0
21.07952,1,20.1,0,1,0
25.36241,1,18.7,0,1,0
31.86963,1,33.0,0,1,0
36.6934,1,32.8,0,1,0
40.34876,1,32.7,0,1,0
32.62027,1,39.4,0,1,0
32.92239,1,43.1,0,1,0
42.16159,1,44.1,0,1,0
37.44366,1,37.8,0,1,0
26.15498,1,36.7,0,1,0
18.61992,1,38.0,0,1,0
13.75428,1,38.0,0,1,0
11.13634,1,31.9,0,1,0
12.32064,1,26.9,0,1,0
30.18663,1,28.5,0,1,0
26.51563,1,26.6,0,1,0
23.04985,1,28.7,0,1,0
23.7021,1,22.8,0,1,0
16.33796,1,20.9,0,1,0
9.64478,1,22.9,0,1,0
17.29279,1,22.7,0,1,0
21.04692,1,17.3,0,1,0
23.79236,1,17.3,0,1,0
13.96493,1,20.2,0,1,0
42.7491,1,23.7,0,1,0
40.67402,1,19.9,0,1,0
44.46118,1,20.3,0,1,0
48.7767,1,31.6,0,1,0
47.85488,1,29.9,0,1,0
38.94891,1,35.7,0,1,0
38.91801,1,31.0,0,1,0
41.86305,1,31.4,0,1,0
39.59976,1,34.4,0,1,0
23.12585,1,29.4,0,1,0
18.82792,1,29.4,0,1,0
16.5965,1,29.4,0,1,0
13.43447,1,29.4,0,1,0
9.07592,1,29.4,0,1,0
7.76729,1,29.4,0,1,0
11.73718,1,29.4,0,1,0
18.3693,1,29.4,0,1,0
24.74271,1,29.4,0,1,0
32.48298,1,31.9,0,1,0
29.25399,1,31.3,0,1,0
33.82713,1,24.3,0,1,0
22.85863,1,26.1,0,1,0
27.67193,1,32.1,0,1,0
36.43842,1,41.8,0,1,0
31.08175,1,41.4,0,1,0
26.13671,1,47.5,0,1,0
34.70541,1,47.1,0,1,0
23.69105,1,42.7,0,1,0
27.1855,1,38.2,0,1,0
31.34621,1,33.3,0,1,0
31.88713,1,28.4,0,1,0
26.63752,1,29.8,0,1,0
14.96999,1,24.1,0,1,0
6.63163,1,25.0,0,1,0
8.07992,1,26.9,0,1,0
11.36561,1,27.0,0,1,0
4.80247,1,27.3,0,1,0
8.87537,1,31.6,0,1,0
15.86078,1,34.1,0,1,0
56.27003,1,34.1,0,1,0
35.76446,1,37.8,0,1,0
40.87132,1,39.1,0,1,0
52.26225,1,36.4,0,1,0
43.61603,1,37.7,0,1,0
30.95996,1,34.2,0,1,0
34.56924,1,35.6,0,1,0
26.76819,1,35.6,0,1,0
23.53742,1,35.6,0,1,0
32.56979,1,35.6,0,1,0
34.53741,1,35.6,0,1,0
40.89495,1,35.6,0,1,0
40.61725,1,35.6,0,1,0
35.23758,1,35.6,0,1,0
27.23138,1,35.6,0,1,0
25.54845,1,35.6,0,1,0
33.09843,1,35.6,0,1,0
34.66728,1,35.6,0,1,0
11.03531,1,35.6,0,1,0
4.23504,1,35.6,0,1,0
5.17216,1,35.6,0,1,0
2.38907,1,35.6,0,1,0
1.28523,1,35.6,0,1,0
24.38142,1,35.6,0,1,0
41.49285,1,35.6,0,1,0
49.23449,1,35.6,0,1,0
52.74322,1,35.6,0,1,0
37.32743,1,35.6,0,1,0
33.27263,1,35.6,0,1,0
35.06197,1,35.6,0,1,0
30.86453,1,35.6,0,1,0
39.05246,1,35.6,0,1,0
40.83315,1,35.6,0,1,0
40.82066,1,35.6,0,1,0
42.48751,1,35.6,0,1,0
39.87837,1,35.6,0,1,0
45.98167,1,35.6,0,1,0
37.27343,1,35.6,0,1,0
35.24475,1,35.6,0,1,0
30.76988,1,35.6,0,1,0
31.29424,1,35.6,0,1,0
25.69391,1,35.6,0,1,0
33.79341,1,35.6,0,1,0
9.83952,1,35.6,0,1,0
9.75773,1,35.6,0,1,0
21.23896,1,35.6,0,1,0
25.8531,1,35.6,0,1,0
47.78672,1,35.6,0,1,0
61.21466,1,35.6,0,1,0
55.60748,1,35.6,0,1,0
54.57239,1,35.6,0,1,0
58.40362,1,35.6,0,1,0
43.70132,1,35.6,0,1,0
39.65504,1,35.6,0,1,0
36.80625,1,35.6,0,1,0
31.21975,1,35.6,0,1,0
21.80616,1,35.6,0,1,0
27.4671,1,35.6,0,1,0
23.78924,1,35.6,0,1,0
27.51607,1,35.6,0,1,0
21.782,1,35.6,0,1,0
27.53805,1,35.6,0,1,0
43.22062,1,35.6,0,1,0
50.90584,1,35.6,0,1,0
47.40478,1,35.6,0,1,0
48.52134,1,35.6,0,1,0
35.68035,1,35.6,0,1,0
23.18215,1,35.6,0,1,0
18.17613,1,35.6,0,1,0
13.30557,1,35.6,0,1,0
27.14539,1,35.6,0,1,0
42.75754,1,35.6,0,1,0
32.93474,1,35.6,0,1,0
39.40262,1,35.6,0,1,0
44.99039,1,35.6,0,1,0
49.52906,1,35.6,0,1,0
36.64033,1,35.6,0,1,0
35.59338,1,35.6,0,1,0
30.12957,1,35.6,0,1,0
23.80905,1,35.6,0,1,0
28.91011,1,35.6,0,1,0
26.13636,1,35.6,0,1,0
30.24459,1,35.6,0,1,0
25.6551,1,35.6,0,1,0
27.57086,1,35.6,0,1,0
30.33172,1,35.6,0,1,0
23.05421,1,35.6,0,1,0
17.38591,1,35.6,0,1,0
16.04431,1,35.6,0,1,0
19.23409,1,35.6,0,1,0
6.4303,1,35.6,0,1,0
7.25844,1,35.6,0,1,0
7.8532,1,35.6,0,1,0
16.08711,1,35.6,0,1,0
42.75548,1,35.6,0,1,0
30.60816,1,35.6,0,1,0
71.18963,1,35.6,0,1,0
89.50833,1,35.6,0,1,0
61.17756,1,35.6,0,1,0
40.13761,1,35.6,0,1,0
35.4881,1,35.6,0,1,0
29.0732,1,35.6,0,1,0
42.04906,1,35.6,0,1,0
40.55738,1,35.6,0,1,0
35.65199,1,35.6,0,1,0
43.29329,1,35.6,0,1,0
30.57887,1,35.6,0,1,0
27.4279,1,35.6,0,1,0
33.90386,1,35.6,0,1,0
40.01436,1,35.6,0,1,0
43.08668,1,35.6,0,1,0
42.45163,1,35.6,0,1,0
41.36772,1,35.6,0,1,0
36.82081,1,35.6,0,1,0
38.50038,1,35.6,0,1,0
23.57969,1,35.6,0,1,0
21.77777,1,35.6,0,1,0
18.10468,1,35.6,0,1,0
14.26592,1,35.6,0,1,0
23.82321,1,35.6,0,1,0
35.41128,1,35.6,0,1,0
45.41755,1,35.6,0,1,0
47.59545,1,35.6,0,1,0
29.1007,1,35.6,0,1,0
25.35404,1,35.6,0,1,0
25.7057,1,35.6,0,1,0
22.80526,1,35.6,0,1,0
32.42401,1,35.6,0,1,0
27.76595,1,35.6,0,1,0
20.73706,1,35.6,0,1,0
22.15111,1,35.6,0,1,0
25.70038,1,35.6,0,1,0
21.57781,1,35.6,0,1,0
30.19334,1,35.6,0,1,0
45.46124,1,35.6,0,1,0
44.38014,1,35.6,0,1,0
41.33674,1,35.6,0,1,0
48.86898,1,35.6,0,1,0
39.55773,1,35.6,0,1,0
37.70361,1,35.6,0,1,0
29.08604,1,35.6,0,1,0
25.33822,1,35.6,0,1,0
20.90654,1,35.6,0,1,0
23.43649,1,35.6,0,1,0
10.85346,1,35.6,0,1,0
22.59802,1,35.6,0,1,0
32.26161,1,35.6,0,1,0
23.9013,1,35.6,0,1,0
16.46424,1,35.6,0,1,0
20.05912,1,35.6,0,1,0
12.20089,1,35.6,0,1,0
14.88028,1,35.6,0,1,0
16.19042,1,35.6,0,1,0
13.07742,1,35.6,0,1,0
14.41172,1,35.6,0,1,0
18.00686,1,35.6,0,1,0
13.14775,1,35.6,0,1,0
15.52327,1,35.6,0,1,0
26.20073,1,35.6,0,1,0
21.32245,1,35.6,0,1,0
21.74082,1,35.6,0,1,0
16.98156,1,35.6,0,1,0
11.19044,1,35.6,0,1,0
12.6264,1,35.6,0,1,0
10.69858,1,35.6,0,1,0
10.25407,1,35.6,0,1,0
6.89057,1,35.6,0,1,0
12.38219,1,35.6,0,1,0
25.51917,1,35.6,0,1,0
27.09722,1,35.6,0,1,0
21.17008,1,35.6,0,1,0
19.91077,1,35.6,0,1,0
19.0449,1,35.6,0,1,0
16.66955,1,35.6,0,1,0
13.9601,1,35.6,0,1,0
13.86975,1,35.6,0,1,0
15.32347,1,35.6,0,1,0
15.48293,1,35.6,0,1,0
13.07037,1,35.6,0,1,0
17.15212,1,35.6,0,1,0
18.11714,1,35.6,0,1,0
18.46453,1,35.6,0,1,0
20.06633,1,35.6,0,1,0
18.679,1,35.6,0,1,0
14.99984,1,35.6,0,1,0
15.79758,1,35.6,0,1,0
14.59749,1,35.6,0,1,0
10.31995,1,35.6,0,1,0
10.83133,1,35.6,0,1,0
9.92776,1,35.6,0,1,0
26.99272,1,35.6,0,1,0
57.24461,1,35.6,0,1,0
68.10566,1,35.6,0,1,0
63.33029,1,35.6,0,1,0
45.58361,1,35.6,0,1,0
31.17039,1,35.6,0,1,0
34.85061,1,35.6,0,1,0
31.01759,1,35.6,0,1,0
26.56136,1,35.6,0,1,0
33.27287,1,35.6,0,1,0
23.46088,1,35.6,0,1,0
26.21325,1,35.6,0,1,0
29.5452,1,35.6,0,1,0
28.73658,1,35.6,0,1,0
28.62635,1,35.6,0,1,0
37.24112,1,35.6,0,1,0
25.54743,1,35.6,0,1,0
26.59813,1,35.6,0,1,0
40.99211,1,35.6,0,1,0
33.6847,1,35.6,0,1,0
13.9798,1,35.6,0,1,0
8.76486,1,35.6,0,1,0
5.92549,1,35.6,0,1,0
4.10282,1,35.6,0,1,0
3.28745,1,35.6,0,1,0
9.18392,1,35.6,0,1,0
42.46779,1,35.6,0,1,0
53.22796,1,35.6,0,1,0
46.41494,1,35.6,0,1,0
53.30351,1,35.6,0,1,0
45.62826,1,35.6,0,1,0
35.6522,1,35.6,0,1,0
46.23881,1,35.6,0,1,0
33.18187,1,35.6,0,1,0
32.36299,1,35.6,0,1,0
30.11936,1,35.6,0,1,0
29.40834,1,35.6,0,1,0
29.54056,1,35.6,0,1,0
29.79969,1,35.6,0,1,0
36.72623,1,35.6,0,1,0
34.46852,1,35.6,0,1,0
32.69495,1,35.6,0,1,0
35.19315,1,35.6,0,1,0
26.75381,1,35.6,0,1,0
17.24911,1,35.6,0,1,0
18.65929,1,35.6,0,1,0
19.07483,1,35.6,0,1,0
23.71578,1,35.6,0,1,0
17.46679,1,35.6,0,1,0
14.69332,1,35.6,0,1,0
28.93139,1,35.6,0,1,0
39.22148,1,35.6,0,1,0
25.1728,1,35.6,0,1,0
38.49293,1,35.6,0,1,0
38.38756,1,35.6,0,1,0
38.0071,1,35.6,0,1,0
37.66263,1,35.6,0,1,0
32.85822,1,35.6,0,1,0
23.57953,1,35.6,0,1,0
27.21866,1,35.6,0,1,0
30.73613,1,35.6,0,1,0
45.04712,1,35.6,0,1,0
42.50611,1,35.6,0,1,0
44.41561,1,35.6,0,1,0
47.99041,1,35.6,0,1,0
48.92419,1,35.6,0,1,0
25.32773,1,35.6,0,1,0
40.19583,1,35.6,0,1,0
17.07081,1,35.6,0,1,0
16.56959,1,5.2,0,1,0
15.28636,1,1.7,0,1,0
17.25961,1,8.9,0,1,0
23.97182,1,11.5,0,1,0
25.64826,1,12.9,0,1,0
25.87595,1,17.5,0,1,0
23.07533,1,15.5,0,1,0
23.1973,1,16.2,0,1,0
19.58972,1,14.4,0,1,0
21.16178,1,15.0,0,1,0
20.6216,1,13.7,0,1,0
18.73906,1,11.3,0,1,0
24.24241,1,10.3,0,1,0
26.25921,1,8.8,0,1,0
37.80149,1,8.2,0,1,0
37.24842,1,5.0,0,1,0
27.74106,1,4.3,0,1,0
22.14958,1,4.6,0,1,0
14.42972,1,6.3,0,1,0
14.01706,1,6.5,0,1,0
15.31821,1,8.9,0,1,0
10.10012,1,6.0,0,1,0
8.55063,1,1.2,0,1,0
9.58811,1,7.6,0,1,0
3.93158,1,7.6,0,1,0
4.83188,1,8.2,0,1,0
5.30784,1,1.7,0,1,0
7.06412,1,6.9,0,1,0
12.64441,1,6.9,0,1,0
14.01221,1,6.9,0,1,0
20.53846,1,4.4,0,1,0
24.37009,1,0.6,0,1,0
6.90116,1,1.3,0,1,0
6.80957,1,4.1,0,1,0
5.5589,1,4.1,0,1,0
10.72088,1,4.1,0,1,0
10.60112,1,4.1,0,1,0
8.95752,1,4.1,0,1,0
8.5196,1,4.1,0,1,0
9.73903,1,4.1,0,1,0
11.56548,1,4.1,0,1,0
11.99431,1,4.1,0,1,0
6.91212,1,4.1,0,1,0
10.6596,1,4.1,0,1,0
8.88531,1,4.1,0,1,0
11.46331,1,4.1,0,1,0
8.88346,1,4.1,0,1,0
9.0617,1,4.1,0,1,0
9.28763,1,7.5,0,1,0
5.91653,1,0.8,0,1,0
7.46903,1,1.8,0,1,0
3.55423,1,8.1,0,1,0
3.68406,1,2.1,0,1,0
7.55131,1,5.8,0,1,0
8.94557,1,10.3,0,1,0
12.7417,1,11.3,0,1,0
10.7224,1,10.1,0,1,0
12.71752,1,9.0,0,1,0
16.4277,1,8.6,0,1,0
25.04228,1,11.5,0,1,0
28.76869,1,10.2,0,1,0
23.19114,1,8.8,0,1,0
24.74448,1,11.1,0,1,0
37.24785,1,12.3,0,1,0
39.5498,1,11.9,0,1,0
61.93996,1,16.6,0,1,0
44.0331,1,15.6,0,1,0
34.35627,1,16.5,0,1,0
38.50797,1,16.4,0,1,0
20.21819,1,22.8,0,1,0
26.07661,1,17.3,0,1,0
37.68659,1,11.9,0,1,0
19.33165,1,10.7,0,1,0
8.88864,1,5.4,0,1,0
16.21178,1,2.4,0,1,0
36.63069,1,4.7,0,1,0
64.18481,1,10.5,0,1,0
64.35152,1,11.8,0,1,0
46.27501,1,11.8,0,1,0
36.45041,1,9.5,0,1,0
27.34051,1,15.1,0,1,0
27.94687,1,13.5,0,1,0
28.34397,1,11.1,0,1,0
33.12847,1,14.0,0,1,0
30.29152,1,14.6,0,1,0
27.19672,1,15.7,0,1,0
33.55559,1,16.1,0,1,0
29.69566,1,15.4,0,1,0
24.68172,1,13.2,0,1,0
32.93959,1,11.1,0,1,0
36.74147,1,14.1,0,1,0
29.48991,1,23.5,0,1,0
25.5899,1,7.7,0,1,0
19.18701,1,19.0,0,1,0
18.80861,1,10.4,0,1,0
15.13666,1,18.7,0,1,0
14.20214,1,14.6,0,1,0
21.65475,1,15.2,0,1,0
34.66214,1,19.5,0,1,0
41.95233,1,26.7,0,1,0
48.76492,1,21.1,0,1,0
48.57355,1,14.0,0,1,0
40.85142,1,13.0,0,1,0
38.9862,1,23.8,0,1,0
31.16693,1,24.3,0,1,0
34.00969,1,29.1,0,1,0
25.81211,1,30.8,0,1,0
31.3289,1,26.9,0,1,0
30.62401,1,26.9,0,1,0
30.3239,1,26.9,0,1,0
36.64438,1,26.9,0,1,0
41.9569,1,26.9,0,1,0
38.98452,1,26.9,0,1,0
31.41983,1,26.9,0,1,0
26.44891,1,26.9,0,1,0
21.23086,1,26.0,0,1,0
16.79925,1,15.7,0,1,0
14.67579,1,21.8,0,1,0
13.46705,1,19.3,0,1,0
12.93583,1,18.0,0,1,0
15.09535,1,15.6,0,1,0
19.6483,1,24.9,0,1,0
34.28002,1,35.0,0,1,0
47.02876,1,34.5,0,1,0
41.84558,1,28.5,0,1,0
44.96222,1,35.5,0,1,0
36.14538,1,39.8,0,1,0
22.52107,1,42.1,0,1,0
18.80438,1,37.8,0,1,0
20.54999,1,37.8,0,1,0
20.20332,1,37.8,0,1,0
16.98813,1,37.8,0,1,0
10.87225,1,37.8,0,1,0
12.35894,1,37.8,0,1,0
24.80648,1,37.8,0,1,0
21.20449,1,37.8,0,1,0
30.05226,1,37.8,0,1,0
25.97412,1,9.6,0,1,0
16.14784,1,6.2,0,1,0
17.28303,1,6.2,0,1,0
11.60834,1,4.5,0,1,0
12.08679,1,9.4,0,1,0
11.27113,1,6.1,0,1,0
10.89766,1,9.0,0,1,0
6.42206,1,5.4,0,1,0
10.38723,1,2.8,0,1,0
21.78189,1,4.4,0,1,0
19.66431,1,9.2,0,1,0
11.04366,1,9.8,0,1,0
16.17636,1,10.8,0,1,0
8.54302,1,10.1,0,1,0
10.90849,1,7.6,0,1,0
20.7866,1,11.9,0,1,0
27.38324,1,8.5,0,1,0
20.01887,1,5.1,0,1,0
26.81822,1,7.2,0,1,0
54.42338,1,10.3,0,1,0
52.20452,1,9.9,0,1,0
60.2409,1,8.2,0,1,0
40.32799,1,4.7,0,1,0
37.81322,1,5.7,0,1,0
40.64784,1,9.6,0,1,0
58.31586,1,7.4,0,1,0
30.86837,1,8.8,0,1,0
14.3637,1,0.9,0,1,0
14.3637,1,13.6,0,1,0
16.36506,1,13.4,0,1,0
9.93825,1,11.4,0,1,0
14.98831,1,9.9,0,1,0
21.51186,1,1.9,0,1,0
36.25742,1,6.0,0,1,0
23.6814,1,4.3,0,1,0
27.71958,1,3.6,0,1,0
29.50967,1,7.4,0,1,0
20.36075,1,13.2,0,1,0
34.09115,1,13.2,0,1,0
26.69702,1,7.2,0,1,0
33.86276,1,5.4,0,1,0
31.90114,1,9.0,0,1,0
56.19925,1,18.5,0,1,0
60.14744,1,15.1,0,1,0
64.65635,1,10.2,0,1,0
45.30275,1,8.3,0,1,0
41.28775,1,16.7,0,1,0
40.19756,1,3.3,0,1,0
31.36927,1,7.8,0,1,0
22.70283,1,7.8,0,1,0
20.14789,1,3.0,0,1,0
14.65308,1,1.4,0,1,0
8.65712,1,7.3,0,1,0
9.01989,1,6.2,0,1,0
6.35183,1,3.2,0,1,0
5.28129,1,6.0,0,1,0
9.75507,1,7.6,0,1,0
7.37818,1,7.5,0,1,0
5.30995,1,10.3,0,1,0
4.79859,1,10.3,0,1,0
8.17535,1,3.2,0,1,0
8.95802,1,10.3,0,1,0
17.18685,1,10.3,0,1,0
17.95791,1,15.6,0,1,0
12.81789,1,11.0,0,1,0
11.31752,1,14.1,0,1,0
14.01762,1,11.1,0,1,0
17.93862,1,15.6,0,1,0
23.26417,1,14.9,0,1,0
23.84336,1,9.1,0,1,0
24.30285,1,14.6,0,1,0
19.65261,1,17.0,0,1,0
10.67525,1,19.3,0,1,0
12.52092,1,9.6,0,1,0
11.90921,1,10.9,0,1,0
5.41803,1,14.8,0,1,0
4.37653,1,8.2,0,1,0
7.52691,1,14.4,0,1,0
3.77914,1,7.3,0,1,0
5.36121,1,7.3,0,1,0
4.74703,1,7.3,0,1,0
6.94985,1,13.2,0,1,0
5.42819,1,13.6,0,1,0
7.35413,1,19.0,0,1,0
10.06171,1,15.7,0,1,0
6.57678,1,10.5,0,1,0
7.4595,1,12.2,0,1,0
10.36679,1,11.3,0,1,0
13.81481,1,10.8,0,1,0
23.00673,1,13.6,0,1,0
20.81765,1,9.9,0,1,0
20.06314,1,15.6,0,1,0
13.72162,1,15.4,0,1,0
18.4435,1,17.6,0,1,0
32.58648,1,17.6,0,1,0
22.56801,1,13.0,0,1,0
31.42306,1,19.2,0,1,0
52.98455,1,24.6,0,1,0
29.8249,1,20.9,0,1,0
19.16642,1,18.4,0,1,0
15.02141,1,3.0,0,1,0
6.99801,1,3.6,0,1,0
5.51268,1,1.9,0,1,0
9.02238,1,8.9,0,1,0
24.31818,1,11.6,0,1,0
24.23643,1,8.9,0,1,0
14.34917,1,5.6,0,1,0
14.45817,1,1.3,0,1,0
18.49344,1,10.7,0,1,0
24.5708,1,12.3,0,1,0
24.04063,1,12.2,0,1,0
43.39583,1,8.5,0,1,0
30.02171,1,10.8,0,1,0
34.01893,1,10.1,0,1,0
36.29678,1,10.9,0,1,0
35.98796,1,8.5,0,1,0
31.29749,1,8.5,0,1,0
25.99132,1,8.5,0,1,0
30.13071,1,8.7,0,1,0
25.83049,1,13.7,0,1,0
21.16585,1,8.6,0,1,0
20.59529,1,9.9,0,1,0
18.38871,1,6.6,0,1,0
16.66442,1,12.9,0,1,0
5.979,1,7.8,0,1,0
7.37075,1,7.8,0,1,0
3.90047,1,7.8,0,1,0
5.52636,1,10.2,0,1,0
11.09861,1,11.3,0,1,0
31.29351,1,15.8,0,1,0
39.87053,1,13.3,0,1,0
32.59253,1,13.3,0,1,0
30.5395,1,13.3,0,1,0
32.72034,1,15.4,0,1,0
22.51294,1,17.8,0,1,0
26.27875,1,12.5,0,1,0
24.31496,1,6.5,0,1,0
31.49254,1,13.9,0,1,0
43.74706,1,15.6,0,1,0
53.30901,1,15.4,0,1,0
34.8651,1,6.6,0,1,0
34.56187,1,13.5,0,1,0
28.11792,1,17.5,0,1,0
28.09904,1,19.8,0,1,0
23.20658,1,21.7,0,1,0
21.93319,1,8.0,0,1,0
12.72548,1,1.7,0,1,0
8.26417,1,20.8,0,1,0
4.80099,1,8.8,0,1,0
5.96328,1,11.7,0,1,0
2.75999,1,10.9,0,1,0
4.26237,1,11.5,0,1,0
14.28366,1,21.6,0,1,0
22.60272,1,17.5,0,1,0
39.81451,1,35.4,0,1,0
45.20375,1,21.8,0,1,0
47.41555,1,25.8,0,1,0
43.12114,1,25.6,0,1,0
30.70648,1,10.6,0,1,0
32.13046,1,10.6,0,1,0
30.51243,1,10.6,0,1,0
38.97791,1,10.6,0,1,0
50.06719,1,10.6,0,1,0
52.45688,1,10.6,0,1,0
53.70299,1,12.5,0,1,0
43.3923,1,6.5,0,1,0
36.08024,1,12.8,0,1,0
31.62615,1,10.3,0,1,0
17.79541,1,9.1,0,1,0
21.76726,1,9.1,0,1,0
31.3345,1,9.1,0,1,0
32.84664,1,9.1,0,1,0
24.35874,1,9.1,0,1,0
14.63175,1,9.1,0,1,0
8.24073,1,9.1,0,1,0
6.97294,1,9.1,0,1,0
35.55057,1,9.1,0,1,0
44.43132,1,9.1,0,1,0
44.37392,1,9.1,0,1,0
29.36586,1,9.1,0,1,0
60.67751,1,9.1,0,1,0
43.82889,1,12.5,0,1,0
37.92347,1,7.6,0,1,0
41.65599,1,3.9,0,1,0
44.12694,1,11.5,0,1,0
38.49493,1,13.7,0,1,0
41.46748,1,18.7,0,1,0
47.79464,1,13.2,0,1,0
39.78903,1,11.5,0,1,0
36.16589,1,8.9,0,1,0
59.62195,1,14.0,0,1,0
52.19348,1,14.0,0,1,0
50.60007,1,14.0,0,1,0
46.39597,1,14.0,0,1,0
54.98657,1,12.8,0,1,0
39.77642,1,10.1,0,1,0
40.20611,1,13.6,0,1,0
38.32778,1,13.6,0,1,0
44.77283,1,12.0,0,1,0
26.84366,1,12.3,0,1,0
27.964,1,19.1,0,1,0
27.81433,1,17.6,0,1,0
34.15076,1,15.9,0,1,0
52.12581,1,13.0,0,1,0
48.27407,1,9.5,0,1,0
39.77525,1,16.6,0,1,0
27.64655,1,12.7,0,1,0
41.19297,1,11.2,0,1,0
31.53631,1,12.6,0,1,0
31.5921,1,18.7,0,1,0
32.94315,1,16.3,0,1,0
30.04485,1,14.3,0,1,0
35.44447,1,15.0,0,1,0
31.64082,1,10.6,0,1,0
34.30163,1,14.7,0,1,0
29.1343,1,14.4,0,1,0
31.51287,1,15.0,0,1,0
38.77588,1,10.0,0,1,0
40.33464,1,22.1,0,1,0
33.19208,1,22.6,0,1,0
15.11667,1,14.8,0,1,0
5.09143,1,7.0,0,1,0
4.39313,1,11.3,0,1,0
10.58962,1,8.5,0,1,0
31.20798,1,9.4,0,1,0
30.31554,1,14.5,0,1,0
34.03974,1,12.5,0,1,0
27.26172,1,14.0,0,1,0
19.48753,1,10.1,0,1,0
32.59607,1,21.7,0,1,0
14.60711,1,20.4,0,1,0
16.00441,1,17.8,0,1,0
17.43294,1,19.3,0,1,0
18.60275,1,17.5,0,1,0
36.26517,1,16.1,0,1,0
15.26364,1,14.4,0,1,0
27.56841,1,17.1,0,1,0
38.29687,1,18.1,0,1,0
39.51138,1,13.3,0,1,0
33.08261,1,17.0,0,1,0
52.73948,1,14.9,0,1,0
60.41759,1,22.5,0,1,0
54.1311,1,17.1,0,1,0
51.35909,1,23.5,0,1,0
32.23412,1,22.1,0,1,0
32.46681,1,14.2,0,1,0
26.65972,1,14.7,0,1,0
22.63426,1,16.5,0,1,0
19.02343,1,20.3,0,1,0
14.98388,1,15.9,0,1,0
10.50771,1,15.4,0,1,0
22.14566,1,22.2,0,1,0
17.89968,1,26.2,0,1,0
20.64709,1,27.8,0,1,0
15.40169,1,24.7,0,1,0
12.50165,1,24.7,0,1,0
13.36576,1,24.7,0,1,0
6.72347,1,24.7,0,1,0
10.61846,1,24.7,0,1,0
9.94063,1,24.7,0,1,0
14.24608,1,24.7,0,1,0
14.62271,1,24.7,0,1,0
14.9793,1,24.7,0,1,0
15.28408,1,24.7,0,1,0
14.04512,1,24.7,0,1,0
14.91883,1,24.7,0,1,0
14.07797,1,24.7,0,1,0
9.43775,1,24.7,0,1,0
7.02671,1,24.7,0,1,0
7.02671,1,6.4,0,1,0
26.09213,1,5.2,0,1,0
28.75904,1,13.4,0,1,0
31.72392,1,9.2,0,1,0
32.63414,1,14.2,0,1,0
33.44793,1,16.3,0,1,0
28.20129,1,11.2,0,1,0
13.01206,1,6.5,0,1,0
16.0074,1,2.7,0,1,0
15.66516,1,5.4,0,1,0
12.29257,1,6.8,0,1,0
8.14555,1,5.9,0,1,0
8.45462,1,16.2,0,1,0
20.0388,1,14.1,0,1,0
18.21987,1,15.9,0,1,0
12.81252,1,10.9,0,1,0
15.29479,1,12.4,0,1,0
17.81463,1,8.9,0,1,0
23.41386,1,14.8,0,1,0
23.16647,1,8.3,0,1,0
18.61203,1,5.3,0,1,0
16.07454,1,1.6,0,1,0
17.0206,1,0.9,0,1,0
17.48307,1,1.6,0,1,0
14.73118,1,4.9,0,1,0
12.43832,1,4.9,0,1,0
15.39018,1,4.9,0,1,0
14.24359,1,4.9,0,1,0
14.80617,1,0.3,0,1,0
16.55128,1,1.2,0,1,0
19.59019,1,4.0,0,1,0
23.25639,1,3.0,0,1,0
22.92966,1,7.2,0,1,0
30.24719,1,4.8,0,1,0
31.02542,1,8.2,0,1,0
36.55168,1,11.2,0,1,0
45.41837,1,7.6,0,1,0
31.61319,1,11.1,0,1,0
16.11819,1,7.8,0,1,0
16.80228,1,13.5,0,1,0
21.13983,1,10.3,0,1,0
26.41319,1,10.8,0,1,0
32.34321,1,12.1,0,1,0
24.80739,1,9.4,0,1,0
30.4231,1,16.4,0,1,0
24.96406,1,12.1,0,1,0
20.57118,1,3.3,0,1,0
22.96064,1,3.3,0,1,0
15.93957,1,3.3,0,1,0
14.79584,1,10.9,0,1,0
18.45746,1,11.3,0,1,0
19.47446,1,7.5,0,1,0
16.84196,1,10.1,0,1,0
14.38053,1,7.9,0,1,0
21.81787,1,7.3,0,1,0
18.70286,1,9.9,0,1,0
23.03327,1,6.2,0,1,0
58.13147,1,10.4,0,1,0
48.87487,1,13.6,0,1,0
23.45443,1,7.9,0,1,0
21.022,1,10.0,0,1,0
14.25588,1,10.3,0,1,0
30.36457,1,8.5,0,1,0
32.76267,1,16.1,0,1,0
24.30246,1,13.2,0,1,0
30.6581,1,14.6,0,1,0
41.44366,1,13.8,0,1,0
44.78229,1,15.4,0,1,0
39.23696,1,17.0,0,1,0
22.85064,1,14.0,0,1,0
24.07582,1,13.3,0,1,0
32.27677,1,20.2,0,1,0
31.41717,1,18.1,0,1,0
24.50645,1,14.2,0,1,0
31.99619,1,19.1,0,1,0
37.09815,1,20.9,0,1,0
49.60218,1,26.9,0,1,0
45.55901,1,26.6,0,1,0
29.4256,1,21.9,0,1,0
27.36277,1,17.7,0,1,0
24.70258,1,12.1,0,1,0
30.84516,1,20.4,0,1,0
